Image Name,ID,Label,Ear Side,x,y,w,h
112/01/01_0/112_01_01_010_01.png,112,110,left,315,205,46,76
112/01/04_1/112_01_01_041_01.png,112,110,left,239,227,38,64
112/01/08_0/112_01_01_080_01.png,112,110,right,357,178,44,73
112/01/09_0/112_01_01_090_01.png,112,110,right,241,214,38,63
112/01/13_0/112_01_01_130_01.png,112,110,right,406,210,40,66
112/01/14_0/112_01_01_140_01.png,112,110,right,392,192,36,61
112/01/19_0/112_01_01_190_01.png,112,110,left,268,174,44,73
112/01/20_0/112_01_01_200_01.png,112,110,left,270,200,41,68
112/01/24_0/112_01_01_240_01.png,112,110,left,309,232,49,81
112/01/01_0/112_01_01_010_02.png,112,110,left,316,205,46,76
112/01/04_1/112_01_01_041_02.png,112,110,left,239,228,38,63
112/01/05_0/112_01_01_050_02.png,112,110,left,223,209,37,61
112/01/08_0/112_01_01_080_02.png,112,110,right,359,179,42,70
112/01/11_0/112_01_01_110_02.png,112,110,right,256,210,40,67
112/01/13_0/112_01_01_130_02.png,112,110,right,405,212,39,65
112/01/14_0/112_01_01_140_02.png,112,110,right,391,190,38,64
112/01/19_0/112_01_01_190_02.png,112,110,left,268,175,42,71
112/01/20_0/112_01_01_200_02.png,112,110,left,271,200,41,68
112/01/24_0/112_01_01_240_02.png,112,110,left,308,232,48,81
112/01/01_0/112_01_01_010_03.png,112,110,left,315,204,46,77
112/01/04_1/112_01_01_041_03.png,112,110,left,239,229,37,62
112/01/05_0/112_01_01_050_03.png,112,110,left,223,209,36,61
112/01/08_0/112_01_01_080_03.png,112,110,right,358,179,43,71
112/01/11_0/112_01_01_110_03.png,112,110,right,256,210,42,70
112/01/12_0/112_01_01_120_03.png,112,110,right,303,211,38,64
112/01/13_0/112_01_01_130_03.png,112,110,right,406,212,38,64
112/01/14_0/112_01_01_140_03.png,112,110,right,391,193,36,61
112/01/19_0/112_01_01_190_03.png,112,110,left,268,174,44,73
112/01/20_0/112_01_01_200_03.png,112,110,left,270,200,41,69
112/01/24_0/112_01_01_240_03.png,112,110,left,309,232,48,80
112/01/01_0/112_01_01_010_04.png,112,110,left,315,205,46,76
112/01/04_1/112_01_01_041_04.png,112,110,left,239,228,38,63
112/01/05_0/112_01_01_050_04.png,112,110,left,224,212,34,57
112/01/08_0/112_01_01_080_04.png,112,110,right,356,180,42,70
112/01/09_0/112_01_01_090_04.png,112,110,right,237,213,39,64
112/01/11_0/112_01_01_110_04.png,112,110,right,255,209,44,73
112/01/12_0/112_01_01_120_04.png,112,110,right,304,209,40,67
112/01/13_0/112_01_01_130_04.png,112,110,right,405,210,39,65
112/01/19_0/112_01_01_190_04.png,112,110,left,268,175,43,71
112/01/20_0/112_01_01_200_04.png,112,110,left,270,200,41,68
112/01/24_0/112_01_01_240_04.png,112,110,left,309,232,49,81
112/01/01_0/112_01_01_010_05.png,112,110,left,316,206,45,75
112/01/04_1/112_01_01_041_05.png,112,110,left,238,228,38,63
112/01/08_0/112_01_01_080_05.png,112,110,right,355,178,43,71
112/01/09_0/112_01_01_090_05.png,112,110,right,238,214,38,63
112/01/11_0/112_01_01_110_05.png,112,110,right,256,209,45,75
112/01/12_0/112_01_01_120_05.png,112,110,right,304,209,40,67
112/01/13_0/112_01_01_130_05.png,112,110,right,403,209,40,67
112/01/19_0/112_01_01_190_05.png,112,110,left,268,175,43,72
112/01/20_0/112_01_01_200_05.png,112,110,left,270,200,41,68
112/01/24_0/112_01_01_240_05.png,112,110,left,308,232,49,81
112/01/01_0/112_01_01_010_06.png,112,110,left,315,204,46,77
112/01/04_1/112_01_01_041_06.png,112,110,left,238,228,38,63
112/01/08_0/112_01_01_080_06.png,112,110,right,355,177,44,73
112/01/09_0/112_01_01_090_06.png,112,110,right,238,213,39,65
112/01/11_0/112_01_01_110_06.png,112,110,right,255,210,44,74
112/01/12_0/112_01_01_120_06.png,112,110,right,305,210,40,66
112/01/13_0/112_01_01_130_06.png,112,110,right,402,209,41,68
112/01/19_0/112_01_01_190_06.png,112,110,left,268,174,44,73
112/01/20_0/112_01_01_200_06.png,112,110,left,270,200,42,69
112/01/24_0/112_01_01_240_06.png,112,110,left,308,232,49,82
112/01/01_0/112_01_01_010_07.png,112,110,left,317,207,44,74
112/01/04_1/112_01_01_041_07.png,112,110,left,240,229,37,61
112/01/05_0/112_01_01_050_07.png,112,110,left,221,203,42,70
112/01/08_0/112_01_01_080_07.png,112,110,right,358,183,40,66
112/01/09_0/112_01_01_090_07.png,112,110,right,239,217,36,60
112/01/12_0/112_01_01_120_07.png,112,110,right,302,209,41,68
112/01/13_0/112_01_01_130_07.png,112,110,right,406,212,38,63
112/01/14_0/112_01_01_140_07.png,112,110,right,393,198,30,51
112/01/19_0/112_01_01_190_07.png,112,110,left,270,177,42,69
112/01/20_0/112_01_01_200_07.png,112,110,left,272,202,39,66
112/01/24_0/112_01_01_240_07.png,112,110,left,310,231,50,83
112/01/01_0/112_01_01_010_08.png,112,110,left,315,203,47,79
112/01/04_1/112_01_01_041_08.png,112,110,left,239,226,39,65
112/01/05_0/112_01_01_050_08.png,112,110,left,219,190,50,83
112/01/08_0/112_01_01_080_08.png,112,110,right,357,178,43,72
112/01/09_0/112_01_01_090_08.png,112,110,right,239,215,38,63
112/01/11_0/112_01_01_110_08.png,112,110,right,257,210,44,72
112/01/12_0/112_01_01_120_08.png,112,110,right,305,210,40,66
112/01/13_0/112_01_01_130_08.png,112,110,right,406,213,38,63
112/01/19_0/112_01_01_190_08.png,112,110,left,269,172,44,74
112/01/20_0/112_01_01_200_08.png,112,110,left,271,200,40,67
112/01/24_0/112_01_01_240_08.png,112,110,left,309,231,49,82
112/01/01_0/112_01_01_010_09.png,112,110,left,316,204,47,78
112/01/04_1/112_01_01_041_09.png,112,110,left,238,223,40,67
112/01/08_0/112_01_01_080_09.png,112,110,right,357,178,43,72
112/01/09_0/112_01_01_090_09.png,112,110,right,239,214,38,64
112/01/11_0/112_01_01_110_09.png,112,110,right,257,211,43,71
112/01/12_0/112_01_01_120_09.png,112,110,right,305,210,40,67
112/01/13_0/112_01_01_130_09.png,112,110,right,405,212,39,65
112/01/14_0/112_01_01_140_09.png,112,110,right,390,195,36,60
112/01/19_0/112_01_01_190_09.png,112,110,left,269,172,45,74
112/01/20_0/112_01_01_200_09.png,112,110,left,271,198,42,69
112/01/24_0/112_01_01_240_09.png,112,110,left,308,230,50,83
112/01/01_0/112_01_01_010_10.png,112,110,left,316,202,48,80
112/01/04_1/112_01_01_041_10.png,112,110,left,239,226,38,64
112/01/08_0/112_01_01_080_10.png,112,110,right,358,178,43,72
112/01/09_0/112_01_01_090_10.png,112,110,right,239,214,38,64
112/01/11_0/112_01_01_110_10.png,112,110,right,257,211,43,71
112/01/12_0/112_01_01_120_10.png,112,110,right,306,211,39,65
112/01/13_0/112_01_01_130_10.png,112,110,right,406,213,37,62
112/01/14_0/112_01_01_140_10.png,112,110,right,392,197,33,56
112/01/19_0/112_01_01_190_10.png,112,110,left,269,174,44,73
112/01/20_0/112_01_01_200_10.png,112,110,left,272,198,41,69
112/01/24_0/112_01_01_240_10.png,112,110,left,309,229,50,83
112/01/01_0/112_01_01_010_11.png,112,110,left,315,201,48,79
112/01/04_1/112_01_01_041_11.png,112,110,left,238,228,37,62
112/01/08_0/112_01_01_080_11.png,112,110,right,358,179,42,70
112/01/09_0/112_01_01_090_11.png,112,110,right,240,214,38,63
112/01/11_0/112_01_01_110_11.png,112,110,right,257,211,43,72
112/01/12_0/112_01_01_120_11.png,112,110,right,305,210,39,66
112/01/13_0/112_01_01_130_11.png,112,110,right,406,212,39,64
112/01/19_0/112_01_01_190_11.png,112,110,left,268,174,43,71
112/01/20_0/112_01_01_200_11.png,112,110,left,269,197,41,68
112/01/24_0/112_01_01_240_11.png,112,110,left,309,229,50,83
112/01/04_1/112_01_01_041_12.png,112,110,left,237,228,37,62
112/01/05_0/112_01_01_050_12.png,112,110,left,221,205,39,65
112/01/08_0/112_01_01_080_12.png,112,110,right,358,178,43,71
112/01/09_0/112_01_01_090_12.png,112,110,right,239,213,39,65
112/01/11_0/112_01_01_110_12.png,112,110,right,257,211,43,71
112/01/12_0/112_01_01_120_12.png,112,110,right,305,209,40,67
112/01/13_0/112_01_01_130_12.png,112,110,right,406,212,38,63
112/01/19_0/112_01_01_190_12.png,112,110,left,268,176,42,70
112/01/20_0/112_01_01_200_12.png,112,110,left,270,202,38,64
112/01/24_0/112_01_01_240_12.png,112,110,left,308,228,50,83
112/01/04_1/112_01_01_041_13.png,112,110,left,237,228,38,63
112/01/05_0/112_01_01_050_13.png,112,110,left,221,205,39,66
112/01/08_0/112_01_01_080_13.png,112,110,right,357,178,43,71
112/01/09_0/112_01_01_090_13.png,112,110,right,239,214,39,64
112/01/11_0/112_01_01_110_13.png,112,110,right,257,211,43,72
112/01/12_0/112_01_01_120_13.png,112,110,right,306,211,38,64
112/01/13_0/112_01_01_130_13.png,112,110,right,405,212,38,63
112/01/19_0/112_01_01_190_13.png,112,110,left,267,174,44,73
112/01/20_0/112_01_01_200_13.png,112,110,left,269,201,39,66
112/01/01_0/112_01_01_010_14.png,112,110,left,315,205,46,76
112/01/04_1/112_01_01_041_14.png,112,110,left,238,228,38,63
112/01/08_0/112_01_01_080_14.png,112,110,right,358,179,41,68
112/01/09_0/112_01_01_090_14.png,112,110,right,239,214,38,63
112/01/11_0/112_01_01_110_14.png,112,110,right,256,209,45,74
112/01/12_0/112_01_01_120_14.png,112,110,right,304,209,40,66
112/01/13_0/112_01_01_130_14.png,112,110,right,404,210,40,66
112/01/14_0/112_01_01_140_14.png,112,110,right,391,190,36,60
112/01/19_0/112_01_01_190_14.png,112,110,left,267,174,44,73
112/01/20_0/112_01_01_200_14.png,112,110,left,270,201,41,68
112/01/24_0/112_01_01_240_14.png,112,110,left,308,232,49,82
112/01/01_0/112_01_01_010_15.png,112,110,left,316,205,45,75
112/01/04_1/112_01_01_041_15.png,112,110,left,238,228,38,63
112/01/08_0/112_01_01_080_15.png,112,110,right,357,180,41,68
112/01/09_0/112_01_01_090_15.png,112,110,right,240,215,37,62
112/01/11_0/112_01_01_110_15.png,112,110,right,257,211,43,71
112/01/12_0/112_01_01_120_15.png,112,110,right,305,211,39,65
112/01/13_0/112_01_01_130_15.png,112,110,right,404,212,38,63
112/01/14_0/112_01_01_140_15.png,112,110,right,390,191,36,59
112/01/19_0/112_01_01_190_15.png,112,110,left,268,174,44,73
112/01/20_0/112_01_01_200_15.png,112,110,left,270,200,42,70
112/01/24_0/112_01_01_240_15.png,112,110,left,308,231,49,82
112/01/01_0/112_01_01_010_16.png,112,110,left,315,205,46,76
112/01/04_1/112_01_01_041_16.png,112,110,left,238,227,39,65
112/01/05_0/112_01_01_050_16.png,112,110,left,219,201,44,72
112/01/08_0/112_01_01_080_16.png,112,110,right,357,180,41,69
112/01/09_0/112_01_01_090_16.png,112,110,right,240,215,38,63
112/01/11_0/112_01_01_110_16.png,112,110,right,256,213,42,70
112/01/12_0/112_01_01_120_16.png,112,110,right,305,210,39,65
112/01/13_0/112_01_01_130_16.png,112,110,right,405,212,38,64
112/01/14_0/112_01_01_140_16.png,112,110,right,392,197,33,55
112/01/19_0/112_01_01_190_16.png,112,110,left,268,174,44,73
112/01/20_0/112_01_01_200_16.png,112,110,left,270,199,42,69
112/01/24_0/112_01_01_240_16.png,112,110,left,308,228,51,86
112/01/01_0/112_01_01_010_17.png,112,110,left,316,202,48,79
112/01/04_1/112_01_01_041_17.png,112,110,left,239,226,38,64
112/01/08_0/112_01_01_080_17.png,112,110,right,357,179,42,70
112/01/09_0/112_01_01_090_17.png,112,110,right,239,214,38,64
112/01/11_0/112_01_01_110_17.png,112,110,right,256,212,43,71
112/01/12_0/112_01_01_120_17.png,112,110,right,305,210,40,66
112/01/13_0/112_01_01_130_17.png,112,110,right,405,213,38,63
112/01/14_0/112_01_01_140_17.png,112,110,right,392,196,34,56
112/01/19_0/112_01_01_190_17.png,112,110,left,269,173,44,73
112/01/20_0/112_01_01_200_17.png,112,110,left,271,198,42,69
112/01/24_0/112_01_01_240_17.png,112,110,left,309,229,50,84
112/01/01_0/112_01_01_010_18.png,112,110,left,316,201,49,82
112/01/04_1/112_01_01_041_18.png,112,110,left,239,225,38,63
112/01/08_0/112_01_01_080_18.png,112,110,right,357,178,43,72
112/01/09_0/112_01_01_090_18.png,112,110,right,239,213,39,65
112/01/11_0/112_01_01_110_18.png,112,110,right,256,212,43,72
112/01/12_0/112_01_01_120_18.png,112,110,right,305,210,40,66
112/01/13_0/112_01_01_130_18.png,112,110,right,405,212,38,64
112/01/19_0/112_01_01_190_18.png,112,110,left,269,173,43,72
112/01/20_0/112_01_01_200_18.png,112,110,left,272,198,41,69
112/01/24_0/112_01_01_240_18.png,112,110,left,309,229,50,84
112/01/01_0/112_01_01_010_19.png,112,110,left,316,205,45,74
112/01/04_1/112_01_01_041_19.png,112,110,left,239,227,38,63
112/01/08_0/112_01_01_080_19.png,112,110,right,357,178,43,71
112/01/09_0/112_01_01_090_19.png,112,110,right,239,213,39,65
112/01/11_0/112_01_01_110_19.png,112,110,right,257,210,44,73
112/01/12_0/112_01_01_120_19.png,112,110,right,304,209,41,67
112/01/13_0/112_01_01_130_19.png,112,110,right,405,212,38,64
112/01/19_0/112_01_01_190_19.png,112,110,left,269,175,43,72
112/01/20_0/112_01_01_200_19.png,112,110,left,271,200,41,68
112/01/24_0/112_01_01_240_19.png,112,110,left,309,232,48,80
113/01/01_0/113_01_01_010_00.png,113,111,left,302,213,44,74
113/01/04_1/113_01_01_041_00.png,113,111,left,239,236,36,59
113/01/05_0/113_01_01_050_00.png,113,111,left,229,217,36,60
113/01/08_0/113_01_01_080_00.png,113,111,right,371,176,43,72
113/01/09_0/113_01_01_090_00.png,113,111,right,254,212,39,65
113/01/11_0/113_01_01_110_00.png,113,111,right,273,210,42,70
113/01/12_0/113_01_01_120_00.png,113,111,right,323,210,39,65
113/01/13_0/113_01_01_130_00.png,113,111,right,416,208,39,66
113/01/14_0/113_01_01_140_00.png,113,111,right,399,186,38,64
113/01/19_0/113_01_01_190_00.png,113,111,left,263,182,42,71
113/01/20_0/113_01_01_200_00.png,113,111,left,262,208,40,66
113/01/24_0/113_01_01_240_00.png,113,111,left,294,243,45,75
113/01/01_0/113_01_01_010_01.png,113,111,left,302,214,43,72
113/01/04_1/113_01_01_041_01.png,113,111,left,240,236,37,62
113/01/05_0/113_01_01_050_01.png,113,111,left,229,218,35,59
113/01/08_0/113_01_01_080_01.png,113,111,right,372,176,44,74
113/01/13_0/113_01_01_130_01.png,113,111,right,417,208,41,67
113/01/14_0/113_01_01_140_01.png,113,111,right,398,183,42,71
113/01/19_0/113_01_01_190_01.png,113,111,left,264,185,40,67
113/01/20_0/113_01_01_200_01.png,113,111,left,261,208,40,67
113/01/24_0/113_01_01_240_01.png,113,111,left,294,244,44,73
113/01/01_0/113_01_01_010_02.png,113,111,left,301,214,44,74
113/01/04_1/113_01_01_041_02.png,113,111,left,239,235,36,61
113/01/08_0/113_01_01_080_02.png,113,111,right,373,175,44,73
113/01/09_0/113_01_01_090_02.png,113,111,right,257,214,36,61
113/01/11_0/113_01_01_110_02.png,113,111,right,275,217,37,62
113/01/13_0/113_01_01_130_02.png,113,111,right,416,208,40,66
113/01/14_0/113_01_01_140_02.png,113,111,right,400,186,39,65
113/01/19_0/113_01_01_190_02.png,113,111,left,264,184,41,68
113/01/20_0/113_01_01_200_02.png,113,111,left,261,208,41,68
113/01/24_0/113_01_01_240_02.png,113,111,left,294,243,45,74
113/01/01_0/113_01_01_010_03.png,113,111,left,302,214,44,73
113/01/04_1/113_01_01_041_03.png,113,111,left,240,235,36,60
113/01/09_0/113_01_01_090_03.png,113,111,right,254,214,38,63
113/01/11_0/113_01_01_110_03.png,113,111,right,276,217,37,62
113/01/12_0/113_01_01_120_03.png,113,111,right,320,212,39,65
113/01/13_0/113_01_01_130_03.png,113,111,right,417,208,40,66
113/01/14_0/113_01_01_140_03.png,113,111,right,399,187,40,66
113/01/19_0/113_01_01_190_03.png,113,111,left,264,185,40,67
113/01/20_0/113_01_01_200_03.png,113,111,left,262,208,40,66
113/01/24_0/113_01_01_240_03.png,113,111,left,294,243,44,74
113/01/01_0/113_01_01_010_04.png,113,111,left,301,214,44,74
113/01/04_1/113_01_01_041_04.png,113,111,left,240,237,35,59
113/01/05_0/113_01_01_050_04.png,113,111,left,228,216,37,62
113/01/09_0/113_01_01_090_04.png,113,111,right,252,215,37,62
113/01/11_0/113_01_01_110_04.png,113,111,right,274,214,39,65
113/01/12_0/113_01_01_120_04.png,113,111,right,320,210,40,66
113/01/13_0/113_01_01_130_04.png,113,111,right,417,210,38,64
113/01/14_0/113_01_01_140_04.png,113,111,right,398,184,42,69
113/01/19_0/113_01_01_190_04.png,113,111,left,264,184,42,69
113/01/20_0/113_01_01_200_04.png,113,111,left,261,208,40,67
113/01/24_0/113_01_01_240_04.png,113,111,left,293,243,45,74
113/01/01_0/113_01_01_010_05.png,113,111,left,302,215,44,72
113/01/04_1/113_01_01_041_05.png,113,111,left,240,238,34,57
113/01/05_0/113_01_01_050_05.png,113,111,left,228,217,37,61
113/01/08_0/113_01_01_080_05.png,113,111,right,367,173,46,77
113/01/09_0/113_01_01_090_05.png,113,111,right,253,212,40,66
113/01/11_0/113_01_01_110_05.png,113,111,right,271,209,43,72
113/01/12_0/113_01_01_120_05.png,113,111,right,320,209,40,67
113/01/19_0/113_01_01_190_05.png,113,111,left,264,185,41,68
113/01/20_0/113_01_01_200_05.png,113,111,left,261,208,40,67
113/01/24_0/113_01_01_240_05.png,113,111,left,293,243,45,74
113/01/01_0/113_01_01_010_06.png,113,111,left,302,215,44,73
113/01/04_1/113_01_01_041_06.png,113,111,left,239,237,35,59
113/01/05_0/113_01_01_050_06.png,113,111,left,228,217,37,61
113/01/08_0/113_01_01_080_06.png,113,111,right,368,174,46,77
113/01/09_0/113_01_01_090_06.png,113,111,right,252,210,41,67
113/01/11_0/113_01_01_110_06.png,113,111,right,271,210,42,70
113/01/12_0/113_01_01_120_06.png,113,111,right,320,209,40,67
113/01/13_0/113_01_01_130_06.png,113,111,right,412,206,42,70
113/01/19_0/113_01_01_190_06.png,113,111,left,263,183,42,70
113/01/20_0/113_01_01_200_06.png,113,111,left,261,209,40,67
113/01/24_0/113_01_01_240_06.png,113,111,left,293,243,46,76
113/01/01_0/113_01_01_010_07.png,113,111,left,302,212,45,75
113/01/04_1/113_01_01_041_07.png,113,111,left,239,235,36,60
113/01/08_0/113_01_01_080_07.png,113,111,right,371,174,45,74
113/01/09_0/113_01_01_090_07.png,113,111,right,253,211,40,67
113/01/12_0/113_01_01_120_07.png,113,111,right,320,207,41,69
113/01/13_0/113_01_01_130_07.png,113,111,right,414,206,42,69
113/01/14_0/113_01_01_140_07.png,113,111,right,397,182,43,71
113/01/19_0/113_01_01_190_07.png,113,111,left,263,181,42,70
113/01/20_0/113_01_01_200_07.png,113,111,left,263,208,38,64
113/01/24_0/113_01_01_240_07.png,113,111,left,294,242,43,72
113/01/01_0/113_01_01_010_08.png,113,111,left,304,215,43,71
113/01/04_1/113_01_01_041_08.png,113,111,left,239,234,36,61
113/01/08_0/113_01_01_080_08.png,113,111,right,371,176,44,74
113/01/09_0/113_01_01_090_08.png,113,111,right,255,212,40,66
113/01/11_0/113_01_01_110_08.png,113,111,right,273,212,41,69
113/01/12_0/113_01_01_120_08.png,113,111,right,321,208,42,70
113/01/13_0/113_01_01_130_08.png,113,111,right,416,208,40,67
113/01/14_0/113_01_01_140_08.png,113,111,right,398,186,41,68
113/01/19_0/113_01_01_190_08.png,113,111,left,264,182,43,71
113/01/20_0/113_01_01_200_08.png,113,111,left,264,208,38,64
113/01/24_0/113_01_01_240_08.png,113,111,left,295,245,43,71
113/01/01_0/113_01_01_010_09.png,113,111,left,303,213,44,72
113/01/04_1/113_01_01_041_09.png,113,111,left,239,234,36,60
113/01/08_0/113_01_01_080_09.png,113,111,right,371,176,44,72
113/01/09_0/113_01_01_090_09.png,113,111,right,255,212,39,65
113/01/11_0/113_01_01_110_09.png,113,111,right,273,210,42,70
113/01/12_0/113_01_01_120_09.png,113,111,right,322,209,39,66
113/01/13_0/113_01_01_130_09.png,113,111,right,416,208,40,66
113/01/14_0/113_01_01_140_09.png,113,111,right,398,186,40,66
113/01/19_0/113_01_01_190_09.png,113,111,left,265,181,42,70
113/01/20_0/113_01_01_200_09.png,113,111,left,264,208,38,64
113/01/24_0/113_01_01_240_09.png,113,111,left,295,244,44,73
113/01/01_0/113_01_01_010_10.png,113,111,left,303,212,45,74
113/01/04_1/113_01_01_041_10.png,113,111,left,240,237,33,56
113/01/08_0/113_01_01_080_10.png,113,111,right,371,176,44,74
113/01/09_0/113_01_01_090_10.png,113,111,right,254,213,39,64
113/01/11_0/113_01_01_110_10.png,113,111,right,274,211,42,70
113/01/12_0/113_01_01_120_10.png,113,111,right,322,210,39,65
113/01/14_0/113_01_01_140_10.png,113,111,right,398,186,40,65
113/01/20_0/113_01_01_200_10.png,113,111,left,263,206,39,66
113/01/24_0/113_01_01_240_10.png,113,111,left,295,244,43,72
113/01/01_0/113_01_01_010_11.png,113,111,left,303,212,44,74
113/01/04_1/113_01_01_041_11.png,113,111,left,239,236,35,58
113/01/08_0/113_01_01_080_11.png,113,111,right,371,176,43,72
113/01/09_0/113_01_01_090_11.png,113,111,right,255,212,39,64
113/01/11_0/113_01_01_110_11.png,113,111,right,275,212,40,67
113/01/12_0/113_01_01_120_11.png,113,111,right,322,209,40,66
113/01/19_0/113_01_01_190_11.png,113,111,left,263,183,40,67
113/01/24_0/113_01_01_240_11.png,113,111,left,295,244,43,72
113/01/04_1/113_01_01_041_12.png,113,111,left,238,237,35,58
113/01/05_0/113_01_01_050_12.png,113,111,left,226,212,39,66
113/01/08_0/113_01_01_080_12.png,113,111,right,372,176,43,72
113/01/09_0/113_01_01_090_12.png,113,111,right,255,212,38,64
113/01/11_0/113_01_01_110_12.png,113,111,right,274,210,42,69
113/01/12_0/113_01_01_120_12.png,113,111,right,322,208,40,67
113/01/13_0/113_01_01_130_12.png,113,111,right,417,208,39,65
113/01/19_0/113_01_01_190_12.png,113,111,left,262,184,40,67
113/01/20_0/113_01_01_200_12.png,113,111,left,261,210,37,61
113/01/24_0/113_01_01_240_12.png,113,111,left,296,244,42,69
113/01/01_0/113_01_01_010_13.png,113,111,left,308,216,35,59
113/01/04_1/113_01_01_041_13.png,113,111,left,238,235,36,60
113/01/05_0/113_01_01_050_13.png,113,111,left,227,213,38,64
113/01/08_0/113_01_01_080_13.png,113,111,right,371,176,43,72
113/01/09_0/113_01_01_090_13.png,113,111,right,255,212,39,64
113/01/11_0/113_01_01_110_13.png,113,111,right,273,210,42,70
113/01/12_0/113_01_01_120_13.png,113,111,right,321,209,40,67
113/01/13_0/113_01_01_130_13.png,113,111,right,416,208,40,67
113/01/19_0/113_01_01_190_13.png,113,111,left,263,183,41,68
113/01/20_0/113_01_01_200_13.png,113,111,left,261,210,39,65
113/01/01_0/113_01_01_010_14.png,113,111,left,302,214,44,73
113/01/04_1/113_01_01_041_14.png,113,111,left,240,237,35,59
113/01/05_0/113_01_01_050_14.png,113,111,left,228,217,36,60
113/01/08_0/113_01_01_080_14.png,113,111,right,372,174,43,71
113/01/09_0/113_01_01_090_14.png,113,111,right,254,213,39,64
113/01/11_0/113_01_01_110_14.png,113,111,right,274,214,39,65
113/01/12_0/113_01_01_120_14.png,113,111,right,320,208,41,68
113/01/13_0/113_01_01_130_14.png,113,111,right,416,207,40,66
113/01/14_0/113_01_01_140_14.png,113,111,right,397,185,41,68
113/01/19_0/113_01_01_190_14.png,113,111,left,264,184,41,69
113/01/20_0/113_01_01_200_14.png,113,111,left,261,207,41,69
113/01/24_0/113_01_01_240_14.png,113,111,left,293,243,45,75
113/01/01_0/113_01_01_010_15.png,113,111,left,302,214,44,73
113/01/04_1/113_01_01_041_15.png,113,111,left,239,236,36,60
113/01/05_0/113_01_01_050_15.png,113,111,left,228,216,37,62
113/01/08_0/113_01_01_080_15.png,113,111,right,371,175,44,73
113/01/09_0/113_01_01_090_15.png,113,111,right,254,211,39,65
113/01/11_0/113_01_01_110_15.png,113,111,right,275,213,40,66
113/01/12_0/113_01_01_120_15.png,113,111,right,321,209,39,66
113/01/13_0/113_01_01_130_15.png,113,111,right,416,207,39,66
113/01/19_0/113_01_01_190_15.png,113,111,left,264,184,41,68
113/01/20_0/113_01_01_200_15.png,113,111,left,262,208,40,67
113/01/24_0/113_01_01_240_15.png,113,111,left,294,243,45,74
113/01/01_0/113_01_01_010_16.png,113,111,left,303,214,44,73
113/01/04_1/113_01_01_041_16.png,113,111,left,240,237,35,59
113/01/05_0/113_01_01_050_16.png,113,111,left,228,214,39,64
113/01/08_0/113_01_01_080_16.png,113,111,right,371,175,45,75
113/01/09_0/113_01_01_090_16.png,113,111,right,255,213,38,63
113/01/11_0/113_01_01_110_16.png,113,111,right,269,205,46,76
113/01/12_0/113_01_01_120_16.png,113,111,right,321,209,40,67
113/01/13_0/113_01_01_130_16.png,113,111,right,415,207,40,67
113/01/14_0/113_01_01_140_16.png,113,111,right,397,183,42,69
113/01/19_0/113_01_01_190_16.png,113,111,left,262,182,42,69
113/01/20_0/113_01_01_200_16.png,113,111,left,262,209,38,63
113/01/24_0/113_01_01_240_16.png,113,111,left,294,245,44,73
113/01/01_0/113_01_01_010_17.png,113,111,left,304,214,43,71
113/01/04_1/113_01_01_041_17.png,113,111,left,240,234,35,59
113/01/08_0/113_01_01_080_17.png,113,111,right,371,177,43,71
113/01/09_0/113_01_01_090_17.png,113,111,right,255,213,39,65
113/01/11_0/113_01_01_110_17.png,113,111,right,274,212,41,68
113/01/12_0/113_01_01_120_17.png,113,111,right,322,209,40,66
113/01/13_0/113_01_01_130_17.png,113,111,right,416,208,40,66
113/01/14_0/113_01_01_140_17.png,113,111,right,399,186,40,66
113/01/19_0/113_01_01_190_17.png,113,111,left,264,183,41,68
113/01/20_0/113_01_01_200_17.png,113,111,left,264,208,39,64
113/01/24_0/113_01_01_240_17.png,113,111,left,294,244,43,71
113/01/01_0/113_01_01_010_18.png,113,111,left,304,214,43,72
113/01/04_1/113_01_01_041_18.png,113,111,left,240,235,35,59
113/01/05_0/113_01_01_050_18.png,113,111,left,227,206,44,74
113/01/08_0/113_01_01_080_18.png,113,111,right,372,176,43,72
113/01/09_0/113_01_01_090_18.png,113,111,right,255,212,39,65
113/01/11_0/113_01_01_110_18.png,113,111,right,274,211,42,69
113/01/12_0/113_01_01_120_18.png,113,111,right,322,209,40,66
113/01/13_0/113_01_01_130_18.png,113,111,right,417,209,39,65
113/01/14_0/113_01_01_140_18.png,113,111,right,399,186,40,67
113/01/19_0/113_01_01_190_18.png,113,111,left,264,183,40,67
113/01/20_0/113_01_01_200_18.png,113,111,left,264,207,39,64
113/01/24_0/113_01_01_240_18.png,113,111,left,296,244,43,71
113/01/01_0/113_01_01_010_19.png,113,111,left,301,212,45,75
113/01/04_1/113_01_01_041_19.png,113,111,left,240,237,36,60
113/01/05_0/113_01_01_050_19.png,113,111,left,229,216,37,61
113/01/08_0/113_01_01_080_19.png,113,111,right,371,175,44,74
113/01/09_0/113_01_01_090_19.png,113,111,right,255,213,38,64
113/01/11_0/113_01_01_110_19.png,113,111,right,274,211,41,68
113/01/12_0/113_01_01_120_19.png,113,111,right,322,210,39,65
113/01/13_0/113_01_01_130_19.png,113,111,right,416,208,40,66
113/01/19_0/113_01_01_190_19.png,113,111,left,263,182,42,71
113/01/20_0/113_01_01_200_19.png,113,111,left,262,209,39,65
113/01/24_0/113_01_01_240_19.png,113,111,left,293,244,44,74
114/01/01_0/114_01_01_010_00.png,114,112,left,338,183,44,74
